Invoice Date,Quarter,Financial Year,Department,Generic Name,Strength In MG,Final Country,Pharmacopoeia,Total Qty,Wastage,API Requirement in KG,Market
27-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
27-Aug-21,2,2021,IMD,MEROPENEM,1000,INDIA,IP,3000,1.41,4.23,Private
27-Aug-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,500,MYANMAR,USP,200,1.41,0.141,Private
27-Aug-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,MYANMAR,USP,220,1.41,0.3102,Private
27-Aug-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,UGANDA,USP,1100,1.41,1.551,Private
27-Aug-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,500,UGANDA,USP,550,1.41,0.38775,Private
28-Aug-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
28-Aug-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,30,1.41,0.02115,Private
28-Aug-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Private
28-Aug-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,24,1.41,0.00423,Private
28-Aug-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,24,1.41,0.00846,Private
28-Aug-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,220,1.41,0.1551,Private
28-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
28-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
28-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,20,1.41,0.0282,Private
28-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
28-Aug-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Private
28-Aug-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,144,1.41,0.05076,Private
30-Aug-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
30-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
30-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
30-Aug-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,100,1.41,0.0705,Private
30-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,150,1.41,0.2115,Private
30-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
30-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
30-Aug-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,100,1.41,0.0705,Private
30-Aug-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
30-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,60,1.41,0.0846,Private
30-Aug-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Private
30-Aug-21,2,2021,IMD,MEROPENEM,1000,INDIA,IP,2000,1.41,2.82,Private
30-Aug-21,2,2021,IMD,MEROPENEM,1000,INDIA,IP,2000,1.41,2.82,Private
30-Aug-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,170,1.41,0.2397,Private
30-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,150,1.41,0.2115,Private
30-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Private
31-Aug-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
31-Aug-21,2,2021,GBU,MEROPENEM,125,INDIA,IP,48,1.41,0.00846,Private
31-Aug-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
31-Aug-21,2,2021,GBU,MEROPENEM,250,INDIA,IP,48,1.41,0.01692,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,720,1.41,0.1269,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,50,1.41,0.03525,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Private
31-Aug-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,10,1.41,0.0141,Other
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,150,1.41,0.10575,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,120,1.41,0.02115,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,150,1.41,0.05288,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,192,1.41,0.03384,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,192,1.41,0.06768,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,160,1.41,0.1128,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,60,1.41,0.0846,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,100,1.41,0.01763,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,30,1.41,0.01058,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,50,1.41,0.03525,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,48,1.41,0.01692,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
31-Aug-21,2,2021,GBU,MEROPENEM,500,INDIA,IP,910,1.41,0.64155,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,144,1.41,0.05076,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,350,1.41,0.4935,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,60,1.41,0.0846,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,156,1.41,0.05499,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,120,1.41,0.1692,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,30,1.41,0.0423,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,36,1.41,0.01269,Private
31-Aug-21,2,2021,IMD,MEROPENEM,1000,INDIA,IP,13000,1.41,18.33,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,300,1.41,0.05288,Private
31-Aug-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,500,YEMEN,USP,12000,1.41,8.46,Private
31-Aug-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,YEMEN,USP,14500,1.41,20.445,Private
31-Aug-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,360,1.41,0.06345,Private
1-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
1-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,400,1.41,0.564,Tender
1-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,24,1.41,0.00423,Tender
1-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,24,1.41,0.00846,Tender
1-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
2-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
2-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,192,1.41,0.06768,Tender
2-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
2-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
2-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
3-Sep-21,2,2021,PROJECT 100,MEROPENEM,1000,MEXICO,USP,394837,1.41,556.72017,Tender
3-Sep-21,2,2021,PROJECT 100,MEROPENEM,1000,MEXICO,USP,140163,1.41,197.62983,Tender
3-Sep-21,2,2021,PROJECT 100,MEROPENEM,1000,MEXICO,USP,50000,1.41,70.5,Tender
3-Sep-21,2,2021,PROJECT 100,MEROPENEM,500,MEXICO,USP,25000,1.41,17.625,Tender
3-Sep-21,2,2021,PROJECT 100,MEROPENEM,500,MEXICO,USP,60260,1.41,42.4833,Tender
3-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,30,1.41,0.0423,Tender
4-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,350,1.41,0.4935,Tender
4-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,504,1.41,0.08883,Tender
4-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,360,1.41,0.1269,Tender
4-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,84,1.41,0.01481,Tender
4-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
6-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,150,1.41,0.2115,Tender
6-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,1100,1.41,1.551,Tender
6-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,72,1.41,0.02538,Tender
6-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
6-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
6-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
6-Sep-21,2,2021,I.B.(VPG-GERMANY),MEROPENEM,1000,UK,EP,147410,1.41,207.8481,Tender
6-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,TANZANIA,USP,7548,1.41,10.64268,Tender
6-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
6-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,288,1.41,0.05076,Tender
6-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,72,1.41,0.02538,Tender
7-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,20,1.41,0.0282,Tender
7-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
7-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Tender
7-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
7-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,150,1.41,0.2115,Tender
7-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
7-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,250,1.41,0.3525,Tender
7-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,60,1.41,0.0846,Tender
7-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,48,1.41,0.01692,Tender
7-Sep-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,20,1.41,0.0141,Tender
8-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,30,1.41,0.0423,Tender
8-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
8-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
8-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,96,1.41,0.01692,Tender
8-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,720,1.41,0.1269,Tender
8-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,108,1.41,0.03807,Tender
8-Sep-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,50,1.41,0.03525,Tender
8-Sep-21,2,2021,IMD,MEROPENEM,1000,INDIA,IP,6000,1.41,8.46,Tender
8-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,20,1.41,0.0282,Tender
8-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
9-Sep-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,60,1.41,0.0423,Tender
9-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
9-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,20,1.41,0.0282,Tender
9-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,20,1.41,0.0282,Tender
9-Sep-21,2,2021,GBU,MEROPENEM,500,INDIA,IP,300,1.41,0.2115,Tender
9-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,216,1.41,0.03807,Tender
9-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
9-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
10-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
10-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
10-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,30,1.41,0.0423,Tender
10-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
10-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
10-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,60,1.41,0.0846,Tender
10-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Tender
10-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
10-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,SAUDI ARABIA,EP,6980,1.41,9.8418,Tender
10-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,SAUDI ARABIA,EP,5000,1.41,7.05,Tender
10-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,SAUDI ARABIA,EP,600,1.41,0.846,Tender
10-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,DOMINICAN REPUBLIC,USP,1990,1.41,2.8059,Tender
11-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
11-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
11-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,20,1.41,0.0282,Other
11-Sep-21,2,2021,Sales Team,MEROPENEM,1000,NEPAL,IP,2238,1.41,3.15558,Tender
11-Sep-21,2,2021,Sales Team,MEROPENEM,125,NEPAL,IP,504,1.41,0.08883,Tender
11-Sep-21,2,2021,Sales Team,MEROPENEM,1000,NEPAL,IP,22200,1.41,31.302,Tender
13-Sep-21,2,2021,IMD,MEROPENEM,1000,INDIA,IP,17300,1.41,24.393,Tender
13-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
13-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
13-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Tender
13-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,500,JAMAICA,USP,6000,1.41,4.23,Tender
13-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,JAMAICA,USP,10000,1.41,14.1,Tender
13-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,100,1.41,0.01763,Tender
13-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,48,1.41,0.00846,Tender
14-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,60,1.41,0.0846,Tender
14-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
14-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,60,1.41,0.0846,Tender
14-Sep-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,100,1.41,0.0705,Tender
14-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,120,1.41,0.1692,Tender
14-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,96,1.41,0.01692,Tender
14-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
14-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,500,COSTA RICA,USP,50000,1.41,35.25,Private
14-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,ZAMBIA,USP,30000,1.41,42.3,Tender
14-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,150,1.41,0.2115,Tender
14-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Tender
14-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
14-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
15-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
15-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
15-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,20,1.41,0.0282,Tender
15-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,72,1.41,0.02538,Tender
15-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,96,1.41,0.03384,Tender
15-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,48,1.41,0.00846,Tender
15-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
15-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,48,1.41,0.01692,Tender
15-Sep-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,30,1.41,0.02115,Tender
15-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,612,1.41,0.21573,Tender
15-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,36,1.41,0.01269,Tender
15-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Tender
15-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Tender
15-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
15-Sep-21,2,2021,GBU,MEROPENEM,500,INDIA,IP,40,1.41,0.0282,Tender
15-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,40,1.41,0.0564,Tender
15-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,500,MYANMAR,USP,1500,1.41,1.0575,Tender
15-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,MYANMAR,USP,1500,1.41,2.115,Tender
15-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,480,1.41,0.6768,Tender
15-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
15-Sep-21,2,2021,GCC,MEROPENEM,2000,INDIA,IP,30,1.41,0.0846,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,1000,1.41,1.41,Tender
16-Sep-21,2,2021,GBU,MEROPENEM,500,INDIA,IP,800,1.41,0.564,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,504,1.41,0.08883,Tender
16-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,192,1.41,0.03384,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,204,1.41,0.07191,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,200,1.41,0.141,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,40,1.41,0.0564,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,96,1.41,0.03384,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,500,INDIA,IP,40,1.41,0.0282,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,60,1.41,0.02115,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,120,1.41,0.1692,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,72,1.41,0.02538,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,300,1.41,0.423,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,216,1.41,0.07614,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Tender
16-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,252,1.41,0.08883,Tender
17-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,20,1.41,0.0282,Tender
17-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,216,1.41,0.03807,Tender
17-Sep-21,2,2021,PROJECT 100,MEROPENEM,1000,MEXICO,USP,273140,1.41,385.1274,Private
17-Sep-21,2,2021,PROJECT 100,MEROPENEM,1000,MEXICO,USP,261860,1.41,369.2226,Tender
17-Sep-21,2,2021,Sales Team,MEROPENEM,250,NEPAL,IP,1040,1.41,0.3666,Tender
17-Sep-21,2,2021,Sales Team,MEROPENEM,1000,NEPAL,IP,4000,1.41,5.64,Tender
17-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,288,1.41,0.05076,Tender
17-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,120,1.41,0.1692,Tender
17-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,TANZANIA,USP,19132,1.41,26.97612,Private
17-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,Ethiopia,USP,7593,1.41,10.70613,Tender
17-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,Ethiopia,USP,16790,1.41,23.6739,Tender
17-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,Ethiopia,USP,19913,1.41,28.07733,Private
17-Sep-21,2,2021,I.B.(VPG-GERMANY),MEROPENEM,1000,GEORGIA,EP,20000,1.41,28.2,Tender
18-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
18-Sep-21,2,2021,GBU,MEROPENEM,250,INDIA,IP,96,1.41,0.03384,Private
18-Sep-21,2,2021,GBU,MEROPENEM,500,INDIA,IP,100,1.41,0.0705,Private
18-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,250,1.41,0.3525,Private
18-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,192,1.41,0.06768,Private
18-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,10,1.41,0.0141,Private
18-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,40,1.41,0.0564,Private
18-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,1000,SUDAN,USP,65918,1.41,92.94438,Tender
18-Sep-21,2,2021,I.B. (VRL-INDIA),MEROPENEM,500,SUDAN,USP,8169,1.41,5.75915,Tender
20-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
20-Sep-21,2,2021,Sales Team,MEROPENEM,250,INDIA,IP,144,1.41,0.05076,Private
20-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,432,1.41,0.07614,Private
20-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
20-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,504,1.41,0.08883,Private
20-Sep-21,2,2021,GBU,MEROPENEM,125,INDIA,IP,504,1.41,0.08883,Private
20-Sep-21,2,2021,GBU,MEROPENEM,250,INDIA,IP,108,1.41,0.03807,Private
20-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,100,1.41,0.141,Private
20-Sep-21,2,2021,Sales Team,MEROPENEM,125,INDIA,IP,300,1.41,0.05288,Private
20-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
20-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,10,1.41,0.0141,Private
20-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,40,1.41,0.0564,Private
20-Sep-21,2,2021,GBU,MEROPENEM,125,INDIA,IP,120,1.41,0.02115,Private
20-Sep-21,2,2021,GBU,MEROPENEM,1000,INDIA,IP,60,1.41,0.0846,Private
21-Sep-21,2,2021,Sales Team,MEROPENEM,1000,INDIA,IP,500,1.41,0.705,Private
